source	key	candidate	revision	digest	census	licence_screen	revision_screen	fern_screen	disposition	record
jentic	property-sole-anyof-struct-member	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cvent.com/main/ea/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	35709d7c45eb13aa0e75fa3bc43dded6f82007d9c6e7f7f1da888dcebcb7af6d	1	pass	pass	failed: exit 0 but empty SDK (12-byte reference, no types)	rejected	witness-search-jentic/records.tsv:604
jentic	property-sole-anyof-struct-member	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cvent.com/main/ea/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	98656898881da1d0fe3296de3e1d39d7d4cb48698b0a6f5893e9e857eef875a3	1	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:605
jentic	property-sole-anyof-struct-member	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/griffin.com/main/1.0/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	780366a7fe9e6c2f7a79871da7b3a9eab99f8569e5ee1bf49ab670a1d9ef4d2e	3	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:606
jentic	property-sole-anyof-struct-member	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/griffin.com/main/1.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	780366a7fe9e6c2f7a79871da7b3a9eab99f8569e5ee1bf49ab670a1d9ef4d2e	3	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:607
jentic	property-sole-anyof-struct-member	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/griffin.com/main/1.0/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	780366a7fe9e6c2f7a79871da7b3a9eab99f8569e5ee1bf49ab670a1d9ef4d2e	3	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:608
jentic	property-sole-anyof-struct-member	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/griffin.com/main/1.0/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	780366a7fe9e6c2f7a79871da7b3a9eab99f8569e5ee1bf49ab670a1d9ef4d2e	3	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:609
jentic	property-sole-anyof-struct-member	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/griffin.com/main/1.0/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	780366a7fe9e6c2f7a79871da7b3a9eab99f8569e5ee1bf49ab670a1d9ef4d2e	3	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:610
jentic	property-sole-oneof-composed-member	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cvent.com/main/ea/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	98656898881da1d0fe3296de3e1d39d7d4cb48698b0a6f5893e9e857eef875a3	1	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:611
jentic	property-sole-oneof-composed-member	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cvent.com/main/ea/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	35709d7c45eb13aa0e75fa3bc43dded6f82007d9c6e7f7f1da888dcebcb7af6d	1	pass	pass	failed: exit 0 but empty SDK (12-byte reference, no types)	rejected	witness-search-jentic/records.tsv:612
jentic	property-sole-oneof-composed-member	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cvent.com/main/ea/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	98656898881da1d0fe3296de3e1d39d7d4cb48698b0a6f5893e9e857eef875a3	1	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:613
jentic	property-sole-oneof-composed-member	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cvent.com/main/ea/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	35709d7c45eb13aa0e75fa3bc43dded6f82007d9c6e7f7f1da888dcebcb7af6d	1	pass	pass	failed: exit 0 but empty SDK (12-byte reference, no types)	rejected	witness-search-jentic/records.tsv:614
jentic	property-sole-oneof-composed-member	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cvent.com/main/ea/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	98656898881da1d0fe3296de3e1d39d7d4cb48698b0a6f5893e9e857eef875a3	1	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:615
vendor-portals	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/intercom/Intercom-OpenAPI/3d5adcb2eeb0df209d83035c2f5bc69c932b2644/descriptions/2.10/api.intercom.io.yaml	3d5adcb2eeb0df209d83035c2f5bc69c932b2644	a7fb6c0d580596b1bd870f67ab3064b8c660d76e3568baef79c3664f5a97e404	2	pass	pass	not-run: key closed by found witness jentic/apis/openapi/alma_france_api/main/1.0.0/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:244
vendor-portals	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/intercom/Intercom-OpenAPI/3d5adcb2eeb0df209d83035c2f5bc69c932b2644/descriptions/2.11/api.intercom.io.yaml	3d5adcb2eeb0df209d83035c2f5bc69c932b2644	04da5a3c1c68b149b9feda12c59ec18b7d90af360856ee4a9e7b3b1158c2ac8b	8	pass	pass	not-run: key closed by found witness jentic/apis/openapi/alma_france_api/main/1.0.0/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:245
vendor-portals	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/intercom/Intercom-OpenAPI/3d5adcb2eeb0df209d83035c2f5bc69c932b2644/descriptions/2.7/api.intercom.io.yaml	3d5adcb2eeb0df209d83035c2f5bc69c932b2644	d8bbe09546c5cd0f3796870d341029ee2d19624e5dd2ea9909a36c2b612dff6c	4	pass	pass	not-run: key closed by found witness jentic/apis/openapi/alma_france_api/main/1.0.0/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:246
vendor-portals	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/intercom/Intercom-OpenAPI/3d5adcb2eeb0df209d83035c2f5bc69c932b2644/descriptions/2.8/api.intercom.io.yaml	3d5adcb2eeb0df209d83035c2f5bc69c932b2644	50d173918724fa19328952ba2e97a59b5f72dd3282c85ec95226b333afaba957	4	pass	pass	not-run: key closed by found witness jentic/apis/openapi/alma_france_api/main/1.0.0/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:247
vendor-portals	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/intercom/Intercom-OpenAPI/3d5adcb2eeb0df209d83035c2f5bc69c932b2644/descriptions/2.9/api.intercom.io.yaml	3d5adcb2eeb0df209d83035c2f5bc69c932b2644	484ce65d9eac8317114746033498932dca5df57c7c6a449d9ed0f1009972fa89	4	pass	pass	not-run: key closed by found witness jentic/apis/openapi/alma_france_api/main/1.0.0/meta/import/input-bundle.json	not-owed	witness-search-vendor-portals/records.tsv:248
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/airbyte.com/main/1.0.0/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	708191b07d3e0852dd0e676af6298676e5e2f86ea0992f6526a29c4ac8acb64c	2	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:616
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/airbyte.com/main/1.0.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	d44b619d4adb5970d044d3da5ea0b5616bba86816bb5ddcc37e0bc36d4b22a5e	2	pass	pass	failed: concrete diagnostic below	rejected	witness-search-jentic/records.tsv:617
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/airbyte.com/main/1.0.0/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	708191b07d3e0852dd0e676af6298676e5e2f86ea0992f6526a29c4ac8acb64c	2	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:618
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/airbyte.com/main/1.0.0/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	d44b619d4adb5970d044d3da5ea0b5616bba86816bb5ddcc37e0bc36d4b22a5e	2	pass	pass	failed: concrete diagnostic below	rejected	witness-search-jentic/records.tsv:619
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/airbyte.com/main/1.0.0/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	708191b07d3e0852dd0e676af6298676e5e2f86ea0992f6526a29c4ac8acb64c	2	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:620
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/alma_france_api/main/1.0.0/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	dc182568a391cfbc855b6c303bb55bae293791b6fda20585bcddf27c0e2e3987	14	pass	pass	pass	byte-identical to CORPUS row 157, sha256 dc182568a391cfbc855b6c303bb55bae293791b6fda20585bcddf27c0e2e3987	witness-search-jentic/records.tsv:621
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/alma_france_api/main/1.0.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	dc182568a391cfbc855b6c303bb55bae293791b6fda20585bcddf27c0e2e3987	14	pass	pass	pass	byte-identical to CORPUS row 157, sha256 dc182568a391cfbc855b6c303bb55bae293791b6fda20585bcddf27c0e2e3987	witness-search-jentic/records.tsv:622
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/alma_france_api/main/1.0.0/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	dc182568a391cfbc855b6c303bb55bae293791b6fda20585bcddf27c0e2e3987	14	pass	pass	pass	byte-identical to CORPUS row 157, sha256 dc182568a391cfbc855b6c303bb55bae293791b6fda20585bcddf27c0e2e3987	witness-search-jentic/records.tsv:623
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/alma_france_api/main/1.0.0/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	dc182568a391cfbc855b6c303bb55bae293791b6fda20585bcddf27c0e2e3987	14	pass	pass	pass	byte-identical to CORPUS row 157, sha256 dc182568a391cfbc855b6c303bb55bae293791b6fda20585bcddf27c0e2e3987	witness-search-jentic/records.tsv:624
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/alma_france_api/main/1.0.0/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	dc182568a391cfbc855b6c303bb55bae293791b6fda20585bcddf27c0e2e3987	14	pass	pass	pass	not-owed	witness-search-jentic/records.tsv:625
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/anthropic.com/messages/1.0.0/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	226f40a82ceca822f6471617b161a8d0d6a82f0d9b05d6181d507a300d872fb2	2	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:626
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/anthropic.com/messages/1.0.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	226f40a82ceca822f6471617b161a8d0d6a82f0d9b05d6181d507a300d872fb2	2	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:627
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/anthropic.com/messages/1.0.0/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	226f40a82ceca822f6471617b161a8d0d6a82f0d9b05d6181d507a300d872fb2	2	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:628
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/anthropic.com/messages/1.0.0/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	226f40a82ceca822f6471617b161a8d0d6a82f0d9b05d6181d507a300d872fb2	2	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:629
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/anthropic.com/messages/1.0.0/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	226f40a82ceca822f6471617b161a8d0d6a82f0d9b05d6181d507a300d872fb2	2	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:630
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/axiom.co/main/2.0.0/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	a2bd626e2cae27315116ab9ae0c028ef4ae4e1f913c7b47a351e40b4099929c2	2	failed: aggregation grant admitted; publisher grant unproven (document licence: Apache 2.0); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:631
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/axiom.co/main/2.0.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	1b41e2fdbc5fa2977d6cd17ad8579d04e04b2f2caf1a5e5405f780de275bc7b4	2	pass	pass	failed: Fern check exit 1	rejected	witness-search-jentic/records.tsv:632
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/axiom.co/main/2.0.0/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	a2bd626e2cae27315116ab9ae0c028ef4ae4e1f913c7b47a351e40b4099929c2	2	failed: aggregation grant admitted; publisher grant unproven (document licence: Apache 2.0); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:633
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/axiom.co/main/2.0.0/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	1b41e2fdbc5fa2977d6cd17ad8579d04e04b2f2caf1a5e5405f780de275bc7b4	2	pass	pass	failed: Fern check exit 1	rejected	witness-search-jentic/records.tsv:634
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/axiom.co/main/2.0.0/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	a2bd626e2cae27315116ab9ae0c028ef4ae4e1f913c7b47a351e40b4099929c2	2	failed: aggregation grant admitted; publisher grant unproven (document licence: Apache 2.0); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:635
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/billie.io/main/2.0.0/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	734fbf82986de7d1641af3c5a059454d9170b096cb0740d50c8d8547c366bfc9	10	pass	pass	pass	byte-identical to CORPUS row 156, sha256 734fbf82986de7d1641af3c5a059454d9170b096cb0740d50c8d8547c366bfc9	witness-search-jentic/records.tsv:636
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/billie.io/main/2.0.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	bcf3e8832ac584a1da5bd70c0a95a5eb2d66d92803ea7bdde5387682a12cd193	10	pass	pass	pass	not-owed	witness-search-jentic/records.tsv:637
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/billie.io/main/2.0.0/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	734fbf82986de7d1641af3c5a059454d9170b096cb0740d50c8d8547c366bfc9	10	pass	pass	pass	byte-identical to CORPUS row 156, sha256 734fbf82986de7d1641af3c5a059454d9170b096cb0740d50c8d8547c366bfc9	witness-search-jentic/records.tsv:638
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/billie.io/main/2.0.0/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	bcf3e8832ac584a1da5bd70c0a95a5eb2d66d92803ea7bdde5387682a12cd193	10	pass	pass	pass	byte-identical to CORPUS row 160, sha256 bcf3e8832ac584a1da5bd70c0a95a5eb2d66d92803ea7bdde5387682a12cd193	witness-search-jentic/records.tsv:639
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/billie.io/main/2.0.0/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	734fbf82986de7d1641af3c5a059454d9170b096cb0740d50c8d8547c366bfc9	10	pass	pass	pass	not-owed	witness-search-jentic/records.tsv:640
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cryptomkt.com/main/3.0/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	733d0b94807a7c6c9289202f72c115ed06d67a67ba6921bd1446e6e6c4a0b42a	8	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:641
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cryptomkt.com/main/3.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	53480553d6b6cb3f61b8d5ef4975a0460c572ad6333decc4aa96812e32a51edd	8	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:642
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cryptomkt.com/main/3.0/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	733d0b94807a7c6c9289202f72c115ed06d67a67ba6921bd1446e6e6c4a0b42a	8	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:643
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cryptomkt.com/main/3.0/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	53480553d6b6cb3f61b8d5ef4975a0460c572ad6333decc4aa96812e32a51edd	8	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:644
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cryptomkt.com/main/3.0/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	733d0b94807a7c6c9289202f72c115ed06d67a67ba6921bd1446e6e6c4a0b42a	8	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:645
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/dropbox.com/dropbox-api-v2/2.0.0/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	d148d2e917d2cc5129c1483871cec5cb7145e04cbbf1ee99e7249c3818883497	98	pass	pass	failed: concrete diagnostic below	rejected	witness-search-jentic/records.tsv:646
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/dropbox.com/dropbox-api-v2/2.0.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	d148d2e917d2cc5129c1483871cec5cb7145e04cbbf1ee99e7249c3818883497	98	pass	pass	failed: concrete diagnostic below	rejected	witness-search-jentic/records.tsv:647
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/dropbox.com/dropbox-api-v2/2.0.0/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	d148d2e917d2cc5129c1483871cec5cb7145e04cbbf1ee99e7249c3818883497	98	pass	pass	failed: concrete diagnostic below	rejected	witness-search-jentic/records.tsv:648
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/dropbox.com/dropbox-api-v2/2.0.0/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	d148d2e917d2cc5129c1483871cec5cb7145e04cbbf1ee99e7249c3818883497	98	pass	pass	failed: concrete diagnostic below	rejected	witness-search-jentic/records.tsv:649
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/dropbox.com/dropbox-api-v2/2.0.0/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	d148d2e917d2cc5129c1483871cec5cb7145e04cbbf1ee99e7249c3818883497	98	pass	pass	failed: concrete diagnostic below	rejected	witness-search-jentic/records.tsv:650
jentic	ref-pointer-undeclared-component-head	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/getalma.eu/main/1.0.0/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	dc182568a391cfbc855b6c303bb55bae293791b6fda20585bcddf27c0e2e3987	14	pass	pass	pass	byte-identical to CORPUS row 157, sha256 dc182568a391cfbc855b6c303bb55bae293791b6fda20585bcddf27c0e2e3987	witness-search-jentic/records.tsv:651
